eid	doctype	pubyear	source_id	volume	issue	page-start	page-end
84865696951	cp	2012	2.1100212136E10			14	26
84865700253	cp	2011	5.000157802E9	7	S284	173	179
84865770659	ar	2012	24378.0	64	5	377	392
84865813065	ar	2012	110086.0	43	12	1259	1266
84865955878	ar	2012	23371.0	112		377	383
84865962941	ar	2012	144790.0	10	8	1662	1670
84865970358	ar	2012	4.100151706E9	7	1-2	116	134
84865975796	ar	2012	4.100151706E9	7	1-2	80	115
84865990381	ar	2012	29552.0	38	8	32	44
84866006979	ar	2012	28814.0	37	9	38	42
84866020855	ar	2012	1.9700175164E10		AUGUST		
84866061063	cp	2012	2.1100215137E10			3822	3832
84866080483	cp	2012	77392.0			611	617
84866085591	cp	2012	2.1100215137E10			3876	3886
84866087750	cp	2012	2.1100215137E10			1845	1854
84866103722	cp	2012	2.1100215137E10			1927	1936
84866104372	cp	2012	2.1100215137E10			3924	3933
84866113448	cp	2012	77392.0			891	900
84866119911	ar	2012	1.6600154707E10	70	3	153	156
84866123185	ar	2012	5.7001684E9	12	3	335	351
84866123767	cp	2012	2.1100215137E10			1899	1908
84866138980	cp	2012	2.1100215137E10			3918	3923
84866146611	ar	2012	18965.0	65	2	727	738
84866165701	ar	2012	18983.0	75	10	1855	1863
84866169827	ar	2012	28767.0	39	3	251	255
84866233539	ar	2012	110157.0	86	6		
84866240759	ar	2012	16077.0	23	2	40	46
84866247670	ar	2012	13273.0	39	4	698	712
84866277383	re	2012	144958.0	32	3	309	318
84866309790	ar	2012	25800.0	40	10	3792	3800
84866315704	ar	2012	1.0600153309E10	7	9		
84866369307	ar	2012	1.6900154701E10	17		1	4
84866383165	ar	2012	1.9900192165E10	47	4	665	696
84866389614	re	2012	1.6900154701E10	17		51	62
84866446063	ar	2012	23053.0	75	6	1223	1227
84866507972	ip	2012	17385.0				
84866512611	ar	2012	17598.0	113	11	3559	3566
84866516357	ip	2012	21995.0				
84866534861	ar	2012	110157.0	86	6		
84866547552	ar	2012	1.2100157208E10	36	4	822	849
84866603528	ar	2012	15602.0	15	5	15	
84866627096	re	2012	28224.0	42	10	454	457
84866654511	cp	2012	1.7500155101E10	122 LNBIP		129	145
84866711863	ar	2012	28428.0	117	3		
84866733869	ar	2012	14688.0	35	5	1685	1695
84866743841	ar	2012	12165.0	159	10	2249	2258
84866745338	ar	2012	1.9700175168E10		SEPTEMBER		
84866853826	ar	2012	28795.0	49	5	644	663
84866869025	ar	2012	28795.0	49	5	664	686
84866882637	ar	2012	1.7700155817E10	54	2	217	230
84866890917	ar	2012	15636.0	510	1	66	70
84866909323	ar	2012	98636.0	35	1	52	64
84866925440	ar	2012	98636.0	35	1	15	25
84867013354	re	2012	5.600155637E9	127	528	1121	1155
84867052870	ar	2011	2.1100216571E10	2	NOV		
84867056230	ar	2012	2.1100202107E10	6	2	227	232
84867061828	ar	2012	4.700152782E9	19	2-4	144	162
84867080766	ar	2012	1.9700175114E10		SEPTEMBER		
84867129821	ar	2012	2.1100216571E10	3	AUG		
84867141875	ar	2012	145526.0	14	3	221	234
84867145392	ar	2012	5.000158708E9	26	3	563	581
84867154402	ar	2012	18605.0	23	19	3827	3837
84867234216	ar	2012	22663.0	28	4		
84867275360	ar	2012	1.9900193276E10	6	11	89	100
84867287205	ar	2012	20949.0	79	6		
84867302830	re	2012	28205.0	19	2	58	64
84867407651	ar	2012	2.1100217606E10	5	2	147	153
84867481985	ar	2012	17625.0	11	10	5005	5010
84867487600	cp	2012	25674.0	7495 LNCS		340	350
84867505640	ar	2012	21161.0	27	20	2657	2667
84867530057	ar	2012	21905.0	18	6	515	519
84867540463	ar	2012	38012.0	18	10	953	958
84867547257	ar	2012	20435.0	63	8	1335	1345
84867584797	re	2012	18045.0	36	10	2232	2247
84867591533	ar	2012	16084.0	18	4	9	18
84867610674	ar	2012	15590.0	21	4	203	240
84867621919	ar	2012	1.9900193252E10	34	2	67	91
84867666948	ar	2012	29258.0	40	6	789	815
84867672702	cp	2012	25674.0	7552 LNCS	PART 1	579	586
84867675469	ar	2012	2.1100218074E10	6	1	951	967
84867696408	cp	2012	25674.0	7583 LNCS	PART 1	249	258
84867699275	cp	2010	1.1600154611E10				
84867736621	cp	2010	1.1600154611E10				
84867752116	cp	2010	2.1100218119E10	2		1255	1266
84867762574	ar	2012	16850.0	448	1	73	82
84867768103	cp	2012	2.1100218136E10			11	15
84867788436	ar	2012	2.1100198426E10	43	5	408	409
84867792154	ar	2012	20335.0	95	3	764	766
84867824356	cp	2012	2.1100218137E10			25	28
84867827470	cp	2012	2.1100218136E10			58	63
84867840120	cp	2009	2.1100218304E10	2		1205	1216
84867850302	ar	2012	28170.0		43	4	16
84867856751	cp	2009	2.1100218304E10	3		1518	1525
84867864361	cp	2009	2.1100218304E10	1		149	160
84867870884	ar	2012	16543.0	18	5	971	997
84867871626	cp	2009	2.1100218304E10	4		2466	2481
84867872331	re	2012	4.700152804E9	17	2	95	107
84867909274	ar	2012	13104.0	52	3	282	298
84867935337	ar	2012	4.000149405E9	13	5	319	328
84867962093	ar	2011	1.6000154713E10	55	2	173	190
84868023232	ar	2012	12366.0	78	10	1079	1087
84868094227	ar	2012	25882.0	49	5	969	998
84868101749	ar	2012	15852.0	16	11	2631	2636
84868207362	ar	2012	27847.0	326-328		14	27
84868239123	ar	2012	2.1100218512E10	13	2	81	92
84868304641	ar	2012	29806.0	13	4	382	402
84868304884	cp	2012	2.1100218536E10			101	108
84868305902	cp	2012	2.1100218536E10			1	8
84868308024	ar	2012	5.80020796E9	14	4	194	200
84868316145	cp	2012	2.1100218536E10			356	363
84868318301	cp	2012	2.1100218536E10			415	422
84868333587	cp	2012	2.1100218536E10			109	115
84868334637	cp	2012	2.1100218536E10			734	737
84868355363	ar	2012	17719.0	75	1	1	6
84868458229	ar	2012	29419.0	370-371		166	171
84868539601	re	2012	20153.0	16	8	2144	2159
84868569261	ar	2012	27862.0	46	5	24	33
84868595912	ip	2012	17964.0				
84868628918	ar	2012	1.9700166402E10	5	4	590	596
84868630616	ar	2012	28224.0	42	11	502	506
84868668139	ar	2012	26765.0	760	1		
84868712810	ar	2012	3.300148002E9	8	10	804	809
84869007743	ar	2012	19642.0	104	10	64	69
84869013421	ar	2012	24577.0	58	6	498	501
84869070169	ar	2012	2.110019751E10				
84869208994	ar	2012	26514.0	53	51	6897	6900
84869239775	ar	2012	22202.0	40	6	425	430
84869425845	cp	2010	2.1100220318E10	2		841	846
84869598508	cp	2012	2.1100220348E10	87 LNICST		288	302
84869704562	cp	2009	144728.0				
84869704878	cp	2009	144728.0				
84869714170	cp	2009	1.8800156701E10				
84869717033	cp	2009	144728.0				
84869730962	cp	2009	1.8800156701E10				
84869837101	ar	2012	12245.0	11	4	388	405
84869857688	ar	2012	19679.0	101	3	173	183
84869869790	re	2012	27339.0	51	4	1075	1097
84869877277	ar	2012	23571.0	338	6110	1097	1100
84869988332	ar	2012	2.1100208039E10	4	2	198	218
84870002886	re	2012	14174.0	18		2673	2686
84870066194	re	2012	17382.0	17	12	1194	1205
84870153518	ar	2012	22038.0	46	4	336	348
84870157481	ar	2012	40067.0	8372			
84870173642	ar	2012	27374.0	28	6	1345	1361
84870254489	cp	2012	13952.0	82	10-11	1355	1360
84870262872	ar	2012	1.2100156347E10	12	2	221	248
84870271283	ar	2012	1.2100156347E10	12	1	109	141
84870276179	ar	2012	20452.0	22	4	276	281
84870325152	ar	2012	15048.0	26	12	5141	5151
84870333422	cp	2009	2.1100220456E10	10		6434	6442
84870366836	cp	2009	2.1100220456E10	7		4631	4639
84870368743	cp	2009	2.1100220456E10	7		4801	4808
84870371052	ar	2012	15558.0	43	3	433	454
84870371090	ar	2012	14153.0	46	6	809	816
84870405653	ar	2012	16525.0	38	3	40	55
84870410505	ar	2012	5.700153989E9	2012	192	523	533
84870482623	ar	2012	21140.0	46	25	3115	3120
84870487877	ar	2012	24187.0	35	4	555	561
84870495067	ar	2012	3.20014783E9	27	3	412	437
84870499297	cp	2009	2.1100220456E10	6		3823	3833
84870540012	cp	2012	2.110022257E10			17	18
84870650760	cp	2008	2.1100220304E10				
84870702912	cp	2009	2.1100220351E10				
84870706048	re	2012	19823.0	68	12	1063	1075
84870777597	cp	2009	2.1100220456E10	3		1751	
84870786663	re	2012	6.000169336E9	41	1-2	105	121
84870850888	ar	2012	5.800169457E9	36	2	290	315
84870859976	ar	2012	5.600152816E9	214	1	571	595
84870922971	ar	2012	1.0600153309E10	7	12		
84870972411	cp	2008	2.1100220428E10				
84870996919	ar	2012	4.500151407E9	10	2	61	69
84871029852	ar	2012	28514.0	60	12	2313	2318
84871179065	cp	2012	120044.0			490	499
84871307083	ar	2012	28534.0	20	11	955	962
84871316017	ar	2012	4.700152835E9	7	4	429	444
84871358781	cp	2012	2.110022355E10			1367	1368
84871361508	cp	2012	2.110022355E10			1441	1444
84871374490	ar	2012	13930.0	27	4	446	459
84871375675	cp	2010	2.1100223549E10		3 BOOK	392	398
84871380770	cp	2009	2.1100223543E10				
84871386365	ar	2012	2.1100223559E10	1	1		
84871386548	cp	2012	25674.0	7672 LNCS		470	482
84871402615	cp	2010	2.110022356E10				
84871412409	cp	2008	2.110022358E10			115	167
84871415153	ar	2012	145349.0	14	2		
84871437041	cp	2008	2.110022358E10			686	735
84871476833	cp	2012	2.1100223708E10			573	577
84871524227	ar	2012	18331.0	43	4	730	738
84871533130	ar	2012	27418.0		2292	88	93
84871600762	cp	2012	2.1100223727E10	4		2798	2805
84871629487	cp	2012	2.1100223795E10			351	379
84871693821	re	2012	21754.0	1252			
84871746273	ar	2012	2.1100200805E10	2			
84871805060	cp	2008	2.1100224405E10			285	363
84871951688	cp	2012	19542.0			1802	1806
84872061666	ar	2012	1.2600154715E10	12	2	107	117
84872249446	ar	2012	28835.0	33	6	406	409
84872286833	ar	2012	27273.0	16	2	177	192
84872304585	ar	2012	14396.0	53	9	39	43
84872322757	cp	2012	55822.0			2227	2232
84872450444	ar	2012	1.9700175164E10		JULY		
84872511585	cp	2012	2.1100227013E10			420	424
84872542920	cp	2012	2.1100227013E10			398	402
84872560774	cp	2012	40067.0	8499			
84872677104	ar	2012	12415.0	19	6		
84872744138	cp	2012	25674.0	7712 LNCS		158	168
84872798036	ar	2012	13500.0	48	5	1203	1214
84872850156	ar	2012	1.9900192316E10	10	3	401	422
84872899158	ar	2012	1.9900193832E10	23	43	104	124
84872923654	ar	2012	1.5300154801E10	2012	1		
84872931415	ar	2012	27418.0		2310	103	112
84873029806	ar	2011	1.9900191993E10		52		
84873113733	ar	2012	1.9800188003E10	2	6		
84873153315	ar	2012	1.2100155713E10	7	3	275	305
84873187929	ar	2011	2.1100228068E10	1	5	448	459
84873504802	ar	2012	29320.0	17	3		
84873505308	cp	2010	2.1100228558E10			1133	1151
84873514524	cp	2009	2.1100228556E10			965	995
84873573524	cp	2012	2.1100228726E10	2		551	557
84873574619	cp	2012	2.1100228726E10	1		268	275
84873574741	cp	2012	2.1100228724E10				
84873576979	cp	2012	2.1100228726E10	1		63	69
84873577328	cp	2012	2.1100228726E10	2		151	157
84873577677	cp	2012	2.1100228724E10				
84873580014	cp	2012	2.1100228724E10				
84873581273	cp	2012	2.1100228724E10				
84873586097	cp	2012	2.1100228724E10				
84873595275	cp	2012	2.1100228724E10				
84873595398	cp	2012	2.1100228726E10	1		330	337
84873596300	cp	2012	2.1100228726E10	2		184	191
84873597911	cp	2012	2.1100228726E10	1		82	89
84873600197	cp	2012	2.1100228726E10	2		301	307
84873600269	cp	2012	2.1100228726E10	2		170	177
84873600720	cp	2012	2.1100228726E10	2		531	537
84873601172	cp	2012	2.1100228726E10	2		198	203
84873602086	cp	2012	2.1100228724E10				
84873603905	cp	2012	2.1100228724E10				
84873604700	cp	2011	2.1100228729E10			185	190
84873605227	cp	2012	2.1100228724E10				
84873605703	cp	2012	2.1100228726E10	2		281	288
84873608162	cp	2012	2.1100228726E10	2		394	401
84873627897	ar	2012	15302.0	54	4	271	286
84873635759	ar	2012	21385.0	29	2	154	164
84873710079	ar	2012	14178.0	46	6	907	914
84874049835	cp	2012	7.600153125E9			858	863
84874258420	cp	2010	2.1100229232E10				
84874280960	cp	2010	2.1100229232E10				
84874298719	cp	2012	2.1100229414E10			32	36
84874304353	cp	2012	2.1100229414E10			237	241
84874316211	cp	2012	2.1100229414E10			37	41
84874317720	cp	2012	2.1100229414E10			66	71
84874331761	cp	2012	130053.0	402	1		
84874332259	ar	2012	28208.0	30	4	220	224
84874333507	cp	2012	2.1100229414E10			42	46
84874451027	ar	2012	4.700152506E9	13	1	45	78
84874495701	ar	2012	72639.0	53	5-6	345	366
84874566341	ar	2012	14698.0	16	4	343	356
84874566502	ar	2009	2.1100230001E10	8		175	180
84874614202	cp	2012	130053.0	360	1		
84874746804	cp	2012	16719.0				
84874770098	cp	2012	2.1100232206E10				
84874788713	re	2012	145537.0	18	20	2920	3006
84874823844	cp	2012	24364.0	32	3	177	200
84874838174	cp	2008	2.1100215101E10			1059	1064
84874874642	ar	2012	1.610015472E10	103	1-2	81	110
84875203721	ar	2012	1.930015692E10	8	1	21	38
84875290864	ar	2009	2.1100211322E10	6	1	203	210
84875491390	cp	2012	69805.0	1		39	46
84875507239	cp	2012	69805.0	1		312	317
84875547669	cp	2012	69805.0	1		30	38
84875646125	cp	2010	2.1100236011E10			103	106
84875936587	cp	2011	1.9900192335E10				
84875991051	ar	2012	1.2100156347E10	12	4	505	527
